MODEL, CONNECTOR, FORM, MATCH, SCANNED, SIZE, MAKER
L14S2P21, CUSTOM, CUSTOM, false, true, , Lenovo
L14S3A01, UNKNOWN, UNKNOWN, false, true, , Lenovo
L14S4A01, CUSTOM, CUSTOM, false, true, , Lenovo
L14S4P22, PIN_12, RECTANGLE, false, true, , Lenovo
L14S4P71, CUSTOM, CUSTOM, false, true, , Lenovo
L14S4PB0, UNKNOWN, UNKNOWN, false, false, , 
L14S4PBO, PIN_10, FAT, false, false, , 
L152PB2, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15C2K31, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15C2K32, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15C2P01, CUSTOM, CUSTOM, false, true, , Lenovo
L15C2P31, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15C2PB1, PIN_7, CUSTOM, false, true, , Lenovo
L15C2PB1_L15C2PB1, UNKNOWN, UNKNOWN, false, false, , 
L15C2PB3, CUSTOM, CUSTOM, false, true, , Lenovo
L15C2PB5, PIN_8, RECTANGLE, false, true, , Lenovo
L15C3A03, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15C3PB1, PIN_8, CUSTOM, false, false, , 
L15C4A02, UNKNOWN, UNKNOWN, false, false, , 
L15C4E01, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15C4P22, UNKNOWN, UNKNOWN, false, false, , 
L15C4P71, PIN_8, SQUARE, false, false, , 
L15D1P31, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15D1P32, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15D3A01, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15L2PB1, PIN_7, CUSTOM, false, false, , 
L15L2PB4, UNKNOWN, UNKNOWN, false, false, , 
L15L2PB5, PIN_8, RECTANGLE, false, false, , 
L15L3A02, UNKNOWN, UNKNOWN, false, false, , 
L15L3A03, UNKNOWN, UNKNOWN, false, false, , 
L15L3PB0, PIN_8, CUSTOM, false, true, , Lenovo
L15L3PB1, PIN_8, CUSTOM, false, true, , Lenovo
L15L4P20, CUSTOM, RECTANGLE, false, true, , Lenovo
L15L4PC1, PIN_8, RECTANGLE, false, true, , Lenovo
L15L4PC2, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15M2PB0, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15M2PB2, PIN_7, RECTANGLE, false, false, , 
L15M2PB5, UNKNOWN, UNKNOWN, false, false, , 
L15M4A01, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15M4P20, CUSTOM, RECTANGLE, false, false, , 
L15M4PC0, CUSTOM, CUSTOM, false, true, , Lenovo
L15M4PC1, PIN_8, RECTANGLE, false, false, , 
L15M4PC3, CUSTOM, CUSTOM, false, true, , Lenovo
L15M6PA1, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15M6PC0, PIN_8, RECTANGLE, false, true, , Lenovo
L15S2TB0, CUSTOM, CUSTOM, false, true, , Lenovo
L15S3A01, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15S4A01, UNKNOWN, UNKNOWN, false, true, , Lenovo
L15S6A01, UNKNOWN, UNKNOWN, false, false, , 
L15S6PA1, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16C3K31, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16C3P31, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16D1P33, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16D1P34, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16D2P31, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16D3P32, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16L2PB2, PIN_8, CUSTOM, false, true, , Lenovo
L16L2PB2_L16L2PB2, UNKNOWN, UNKNOWN, false, false, , 
L16L4P91, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16L4PB1, PIN_8, RECTANGLE, false, false, , 
L16L4PB2, CUSTOM, CUSTOM, false, true, , Lenovo
L16L4PB3, CUSTOM, CUSTOM, false, true, , Lenovo
L16L8T2A, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16M2PB1, PIN_8, CUSTOM, false, false, , 
L16M3P71, UNKNOWN, UNKNOWN, false, false, , 
L16M4P60, OTHER, RECTANGLE, false, true, , Lenovo
L16M4PA2, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16M4PB0, UNKNOWN, UNKNOWN, false, true, , Fujitsu
L16M4PB1, PIN_8, RECTANGLE, false, true, , Lenovo
L16M4PB3, CUSTOM, CUSTOM, false, true, , Lenovo
L16M6PC1, UNKNOWN, UNKNOWN, false, true, , Lenovo
L16S3P24, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17C2P51, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17C2PB1, CUSTOM, CUSTOM, false, true, , Lenovo
L17C2PB3, UNKNOWN, UNKNOWN, false, false, , 
L17C3P51, UNKNOWN, UNKNOWN, false, false, , 
L17C3PB0, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17C3PE0, UNKNOWN, UNKNOWN, false, false, , 
L17C3PE0_L17C3PE0, UNKNOWN, UNKNOWN, false, false, , 
L17C3PG2, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17C4P71, CUSTOM, CUSTOM, false, true, , Lenovo
L17C4PB2, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17C4PE1, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17C4PF0, UNKNOWN, UNKNOWN, false, false, , 
L17C4PG2, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17C6P51, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17D1P35, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17D2P31, CUSTOM, RECTANGLE, false, true, , Lenovo
L17D2PF1, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17D3PB0, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17L2PB1, CUSTOM, CUSTOM, false, true, , Lenovo
L17L2PB3, CUSTOM, CUSTOM, false, false, , 
L17L2PB5, UNKNOWN, UNKNOWN, false, false, , 
L17L2PB6, CUSTOM, CUSTOM, false, true, , Lenovo
L17L2PF1, UNKNOWN, UNKNOWN, false, false, , 
L17L3P51, CUSTOM, CUSTOM, false, false, , 
L17L3P53, UNKNOWN, UNKNOWN, false, false, , 
L17L3P61, CUSTOM, CUSTOM, false, false, , 
L17L3P71, CUSTOM, CUSTOM, false, false, , 
L17L3PB0, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17L3PE0, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17L3PE0_L17L3PE0, UNKNOWN, UNKNOWN, false, false, , 
L17L3PH0, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17L4PG2, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17L6P71, CUSTOM, CUSTOM, false, true, , Lenovo
L17M2PB7, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17M2PF3, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17M3P55, CUSTOM, CUSTOM, false, true, , Lenovo
L17M3P56, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17M3P61, CUSTOM, CUSTOM, false, true, , Lenovo
L17M3P72, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17M3PB1, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17M4P71, CUSTOM, CUSTOM, false, true, , Lenovo
L17M4P72, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17M4PB1, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17M4PE1, UNKNOWN, UNKNOWN, false, false, , 
L17M6P72, UNKNOWN, UNKNOWN, false, false, , 
L17M6PF0, UNKNOWN, UNKNOWN, false, true, , Lenovo
L17S3PG1, UNKNOWN, UNKNOWN, false, true, , Lenovo
L18C3P51, UNKNOWN, UNKNOWN, false, true, , Lenovo
L18C4PF3, UNKNOWN, UNKNOWN, false, false, , 
L18C4PG0, CUSTOM, RECTANGLE, false, true, , Lenovo
L18C6P90, UNKNOWN, UNKNOWN, false, false, , 
L18D3PF2, UNKNOWN, UNKNOWN, false, true, , Lenovo
L18L3PF1, UNKNOWN, UNKNOWN, false, true, , Lenovo
L18L3PF4, UNKNOWN, UNKNOWN, false, false, , 
L18L3PF4_L18L3PF4, UNKNOWN, UNKNOWN, false, false, , 
L18L4P72, UNKNOWN, UNKNOWN, false, true, , Lenovo
L18L4PF0, UNKNOWN, UNKNOWN, false, true, , Lenovo
L18M3PFA, UNKNOWN, UNKNOWN, false, false, , 
L18M4P72, UNKNOWN, UNKNOWN, false, true, , Lenovo
L18S3P71, UNKNOWN, UNKNOWN, false, false, , 
L19C3PF0, UNKNOWN, UNKNOWN, false, true, , Lenovo
L19D2P32, UNKNOWN, UNKNOWN, false, true, , Lenovo
L19D3PD6, UNKNOWN, UNKNOWN, false, true, , Lenovo
L19D3PF2, UNKNOWN, UNKNOWN, false, false, , 
L19D3PF2_L19D3PF2, UNKNOWN, UNKNOWN, false, false, , 
L19L6P71, UNKNOWN, UNKNOWN, false, true, , Lenovo
L19M3PD5, CUSTOM, RECTANGLE, false, false, , 
L19M4PD4, OTHER, RECTANGLE, false, true, , Lenovo
L1P3116ERPC, UNKNOWN, UNKNOWN, false, true, , Sony
L1P4128, CUSTOM, FAT, false, true, , Lg
L22_P0, UNKNOWN, CUSTOM, false, true, , Tongfang
L27868_1C1, UNKNOWN, UNKNOWN, false, true, , Hp
L28538_AC1, CUSTOM, CUSTOM, false, true, , Hp
L32407_2C2, CUSTOM, CUSTOM, false, true, , Hp
L32407_AC1, CUSTOM, CUSTOM, false, true, , Hp
L32535_141, UNKNOWN, UNKNOWN, false, true, , Hp
L34449_005, PIN_12, RECTANGLE, false, true, , Hp
L41LK2H, CUSTOM, CUSTOM, false, true, , Asus
L41LK9H, UNKNOWN, UNKNOWN, false, false, , 
L42550, UNKNOWN, UNKNOWN, false, false, , 
L42550_541, UNKNOWN, UNKNOWN, false, true, , Hp
L50_3S4000_C1L1, UNKNOWN, UNKNOWN, false, true, , Fujitsu
L50_3S4400_S1S5, UNKNOWN, UNKNOWN, false, true, , E_system
L50_4S2200_C1S5, UNKNOWN, UNKNOWN, false, true, , Uniwill
L51IIX, UNKNOWN, UNKNOWN, false, true, , Uniwill
L51RIX, UNKNOWN, UNKNOWN, false, true, , Hasee
L51_3S4000_C1L1, UNKNOWN, UNKNOWN, false, true, , Hasee
L51_3S4000_G1L1, UNKNOWN, UNKNOWN, false, true, , Hasee
L51_3S4000_S1P3, UNKNOWN, UNKNOWN, false, true, , Hasee
L51_3S4400_G1L3, UNKNOWN, UNKNOWN, false, true, , Hasee
L51_4S2200_S1P3, UNKNOWN, UNKNOWN, false, true, , Advent
L51_4S2200_S1P3_L51_4S2200_S1P3, UNKNOWN, UNKNOWN, false, false, , 
L60213_AC1, UNKNOWN, UNKNOWN, false, true, , Hp
L7Z22PA, CUSTOM, CUSTOM, false, false, , 
L83_4938_620_00_4, UNKNOWN, UNKNOWN, false, true, , Hp
L86155AC1, UNKNOWN, UNKNOWN, false, true, , Hp
L9S82PA, CUSTOM, CUSTOM, false, false, , 
LA, UNKNOWN, UNKNOWN, false, false, , 
LA01, UNKNOWN, UNKNOWN, false, true, , Acer
LA03, CUSTOM, CUSTOM, false, true, , Hp
LA04, UNKNOWN, UNKNOWN, false, true, , Hp
LAPBOOK12, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE, CUSTOM, CUSTOM, false, false, , 
LATITUDE_10, CUSTOM, CUSTOM, false, false, , 
LATITUDE_10_ST2, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_10_ST2E, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_11_3180, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_11_5175, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_12_5000, CUSTOM, CUSTOM, false, false, , 
LATITUDE_12_5285, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_12_7000, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_12_7202, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_12_7204, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_12_7275, CUSTOM, CUSTOM, false, false, , 
LATITUDE_13_7000, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_13_7350, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_13_7350_KEYBOARD_DOCK, CUSTOM, CUSTOM, false, false, , 
LATITUDE_13_7370, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_13_E7370, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_14_3450, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_14_5404, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_14_7404, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_14_E7470, CUSTOM, RECTANGLE, false, true, , Dell
LATITUDE_15_3570, CUSTOM, FAT, false, true, , Dell
LATITUDE_15_5550, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_3160, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_3340, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_3350, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_3540, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_3550, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_3560, CUSTOM, FAT, false, true, , Dell
LATITUDE_3570, CUSTOM, FAT, false, false, , 
LATITUDE_5285, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_5290, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_5480, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_5580, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_6430U, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_7212, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_7280, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_7370, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_7480, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_E5250, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E5270, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E5280, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_E5400，LATITUDE_E5410, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E5404, CUSTOM, FAT, false, false, , 
LATITUDE_E5420, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E5430, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_E5440, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_E5450, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_E5470, CUSTOM, RECTANGLE, false, true, 103.5 x 7.3 x 0.0, Dell
LATITUDE_E5500，LATITUDE_E5510, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E5520, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E5530, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E5540, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E5550, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_E5570, PIN_4, RECTANGLE, false, true, , Dell
LATITUDE_E6120, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_E6220, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_E6320, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_E6400, UNKNOWN, RECTANGLE, false, true, , Dell
LATITUDE_E6420, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E6430, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E6430U, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E6440, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_E6500, UNKNOWN, UNKNOWN, false, false, , 
LATITUDE_E6510U, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E6520, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E6530, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_E6540, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_E7240, CUSTOM, CUSTOM, false, true, 81.0 x 7.0 x 1.0, Dell
LATITUDE_E7250, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_E7270, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_E7280, CUSTOM, CUSTOM, false, true, 103.2 x 6.2 x 5.0, Dell
LATITUDE_E7404, CUSTOM, FAT, false, false, , 
LATITUDE_E7440, CUSTOM, CUSTOM, false, true, , Dell
LATITUDE_E7450, CUSTOM, UNKNOWN, false, true, , Dell
LATITUDE_E7470, UNKNOWN, UNKNOWN, false, true, , Dell
LATITUDE_XT3, UNKNOWN, UNKNOWN, false, false, , 
LATTITUDE_E6440, UNKNOWN, UNKNOWN, false, true, , Dell
LAVIE_186Y3AZ, UNKNOWN, UNKNOWN, false, false, , 
LAVIE_DIRECT_HZ550, UNKNOWN, UNKNOWN, false, true, , Nec
LAVIE_E_PC_LE150C1, UNKNOWN, UNKNOWN, false, true, , Nec
LAVIE_E_PC_LE150D1, UNKNOWN, UNKNOWN, false, true, , Nec
LAVIE_E_PC_LE150E1, UNKNOWN, UNKNOWN, false, true, , Nec
LAVIE_E_PC_LE150F1, UNKNOWN, UNKNOWN, false, true, , Nec
LAVIE_E_PC_LE150H1, UNKNOWN, UNKNOWN, false, true, , Nec
LAVIE_G_PC_GL, UNKNOWN, UNKNOWN, false, false, , 
LAVIE_HYBRID_ZERO_HZ100, UNKNOWN, UNKNOWN, false, false, , 
LAVIE_HZ550, PIN_7, CUSTOM, false, true, , Nec
LAVIE_LE150T2W, CUSTOM, CUSTOM, false, true, , Nec
LAVIE_LS150, UNKNOWN, UNKNOWN, false, false, , 
LAVIE_N_LN300_9DB, UNKNOWN, UNKNOWN, false, true, , Nec
LAVIE_PC_GN246W3G5, CUSTOM, CUSTOM, false, true, , Nec
LAVIE_PC_LE150T2W, CUSTOM, CUSTOM, false, true, , Nec
LAVIE_PC_LL150, UNKNOWN, UNKNOWN, false, true, , Nec
LAVIE_Z_HZ550, UNKNOWN, UNKNOWN, false, false, , 
LAVIE_Z_LZ550, PIN_8, CUSTOM, false, true, , Nec
LAVIE_Z_LZ650, PIN_7, CUSTOM, false, true, , Nec
LAVIE_Z_LZ750, PIN_8, CUSTOM, false, true, , Nec
LB32111B, CUSTOM, CUSTOM, false, true, , Lg
LB3211EE, UNKNOWN, UNKNOWN, false, false, , 
LB3211LK, UNKNOWN, UNKNOWN, false, true, , Lg
LB3511EE, UNKNOWN, UNKNOWN, false, true, , Lg
LB3511EE_LB3511EE_LB3511EE_LB3511EE, UNKNOWN, UNKNOWN, false, false, , 
LB42216B, UNKNOWN, UNKNOWN, false, true, , Lg
LB6211NF, UNKNOWN, UNKNOWN, false, true, , Lg
LB6211NK, UNKNOWN, UNKNOWN, false, true, , Lg
LB6211NK_LB6211NK, UNKNOWN, UNKNOWN, false, false, , 
LBATSC01, UNKNOWN, UNKNOWN, false, true, , Kohjinsha
LBATZZ02, UNKNOWN, UNKNOWN, false, true, , Kohjinsha
LBAV3KL, UNKNOWN, RECTANGLE, false, true, , Uniwill
LBB122UH, PIN_9, RECTANGLE, false, true, , Lg
LBB722FH, CUSTOM, RECTANGLE, false, true, , Lg
LBF122KH, UNKNOWN, UNKNOWN, false, false, , 
LBF7221E, CUSTOM, CUSTOM, false, false, , 
LBF_TS61, UNKNOWN, UNKNOWN, false, false, , 
LBG522QH, PIN_9, RECTANGLE, false, true, , Lg
LBG622RH, UNKNOWN, UNKNOWN, false, true, , Lg
LBG722VH, PIN_9, RECTANGLE, false, true, , Lg
LBH122SE, PIN_9, RECTANGLE, false, false, , 
LBJ722WE, PIN_10, RECTANGLE, false, true, , Lg
LBM722YE, PIN_9, RECTANGLE, false, true, , Lg
LBP7221E, CUSTOM, CUSTOM, false, true, , Lg
LBP7221E_LBP7221E, UNKNOWN, UNKNOWN, false, false, , 
LBP722WE, UNKNOWN, UNKNOWN, false, true, , Lg
LBR1223E, PIN_9, RECTANGLE, false, true, , Lg
LBS1224E, PIN_9, RECTANGLE, false, true, , Lg
LBU5226E, UNKNOWN, UNKNOWN, false, true, , Lg
LC32BA122, CUSTOM, CUSTOM, false, true, , Averatec
LC32PA124, UNKNOWN, UNKNOWN, false, true, , Hp
LC32PA124_LC32PA124, UNKNOWN, UNKNOWN, false, false, , 
LC42SD128, UNKNOWN, UNKNOWN, false, true, , Asus
LC42SD128_LC42SD128, UNKNOWN, UNKNOWN, false, false, , 
LC_BTP00, CUSTOM, CUSTOM, false, false, , 
LC_BTP00_036, UNKNOWN, UNKNOWN, false, true, , Acer
LC_BTP00_036_LC_BTP00_036_LC_BTP00_036_LC_BTP00_036_LC_BTP00_036_LC_BTP00, UNKNOWN, UNKNOWN, false, false, , 
LC_BTP01, CUSTOM, CUSTOM, false, false, , 
LC_BTP01_009, UNKNOWN, UNKNOWN, false, true, , Acer
LC_BTP03, CUSTOM, CUSTOM, false, false, , 
LC_BTP03_011, UNKNOWN, UNKNOWN, false, true, , Acer
LC_BTP03_011_LC_BTP03_011_LC_BTP03, UNKNOWN, UNKNOWN, false, false, , 
LC_P_N, UNKNOWN, UNKNOWN, false, false, , 
LC_P_N_121500158, UNKNOWN, UNKNOWN, false, true, , Lenovo
LDLC_SATURNE, UNKNOWN, UNKNOWN, false, false, , 
LDW19050065, PIN_9, CUSTOM, false, true, , Mechrevo
LE03XL, UNKNOWN, UNKNOWN, false, true, , Hp
LE150R1W, UNKNOWN, UNKNOWN, false, true, , Nec
LE150T2W, CUSTOM, CUSTOM, false, true, , Nec
LE1600，LE1700, UNKNOWN, UNKNOWN, false, true, , Motion
LEGION_Y7000, UNKNOWN, UNKNOWN, false, true, , Lenovo
LEGION_Y730, UNKNOWN, UNKNOWN, false, true, , Lenovo
LEGION_Y730_17, UNKNOWN, UNKNOWN, false, true, , Lenovo
LENOVO_42T4965, UNKNOWN, UNKNOWN, false, false, , 
LEPAD_Y1011_S1_K1, UNKNOWN, UNKNOWN, false, false, , 
LG04XL, UNKNOWN, UNKNOWN, false, false, , 
LG_4UR18650F_QC_PL3, UNKNOWN, UNKNOWN, false, true, , Datron
LG_906C5040F, UNKNOWN, UNKNOWN, false, true, , Ctl
LI204SX, UNKNOWN, UNKNOWN, false, false, , 
LI2206_01_8375_SCUD, UNKNOWN, RECTANGLE, false, true, 43.9 x 21.9 x 1.0, Twinhead
LI3710, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIBREM, CUSTOM, CUSTOM, false, false, , 
LIBREM_13, CUSTOM, CUSTOM, false, true, , Purism
LIFEBOOK_A1220, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_A3110, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_A514, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_A530, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_A6010, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_A6210, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_AH530, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_AH532, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_AH552, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_AH77_S, CUSTOM, CUSTOM, false, true, , Fujitsu
LIFEBOOK_BH531, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_E554, UNKNOWN, RECTANGLE, false, true, , Fujitsu
LIFEBOOK_E736, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_E782, UNKNOWN, RECTANGLE, false, true, , Fujitsu
LIFEBOOK_E8410, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_LH520, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_LH531, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_LH701, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_N532, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_N7010, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_NH532, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_P711, UNKNOWN, RECTANGLE, false, true, , Fujitsu
LIFEBOOK_PH521, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_S710, UNKNOWN, RECTANGLE, false, true, , Fujitsu
LIFEBOOK_S751, UNKNOWN, RECTANGLE, false, false, , 
LIFEBOOK_S752, UNKNOWN, RECTANGLE, false, true, , Fujitsu
LIFEBOOK_S904, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_SH531, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_SH761, UNKNOWN, RECTANGLE, false, true, , Fujitsu
LIFEBOOK_SH771, UNKNOWN, RECTANGLE, false, true, , Fujitsu
LIFEBOOK_SH782, UNKNOWN, RECTANGLE, false, false, , 
LIFEBOOK_T1010, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_T4310, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_T5010, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_T730, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_T732, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_T900, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_TH700, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_U554, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_U574, UNKNOWN, UNKNOWN, false, false, , 
LIFEBOOK_UH552, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEBOOK_UH572, CUSTOM, CUSTOM, false, true, , Fujitsu
LIFEBOOOK_E546, UNKNOWN, UNKNOWN, false, true, , Fujitsu
LIFEP04, UNKNOWN, SQUARE, false, true, 38.0 x 35.0 x 1.0, Ibm
LIGHTPAD_PRO_15_SR, UNKNOWN, UNKNOWN, false, true, , Tarox
LIMITED_EDITION, UNKNOWN, UNKNOWN, false, false, , 
LIMITED_EDITION_007, UNKNOWN, UNKNOWN, false, true, , Sony
LINGYUE_GT, UNKNOWN, UNKNOWN, false, true, , Haier
LINGYUE_S4, UNKNOWN, UNKNOWN, false, true, , Haier
LIP8157IVPT_TW, UNKNOWN, UNKNOWN, false, true, , Benq
LIP_9092CMPT_TW, UNKNOWN, UNKNOWN, false, true, , Acer
LIS1532ERPC, UNKNOWN, UNKNOWN, false, true, , Sony
LIS1569ERPC, UNKNOWN, UNKNOWN, false, false, , 
LIS2206ERPC, UNKNOWN, UNKNOWN, false, true, , Sony
LK03XL, UNKNOWN, UNKNOWN, false, true, , Hp
LM750_H, UNKNOWN, UNKNOWN, false, true, , Nec
LO8O6D13, UNKNOWN, UNKNOWN, false, true, , Lenovo
LO8O6D13_LO8O6D13, UNKNOWN, UNKNOWN, false, false, , 
LO9L6Y02, CUSTOM, CUSTOM, false, true, , Lenovo
LOA2016, UNKNOWN, UNKNOWN, false, true, , Asus
LP03048XL, UNKNOWN, UNKNOWN, false, true, , Hp
LP03XL, UNKNOWN, UNKNOWN, false, true, , Hp
LR08XL, UNKNOWN, UNKNOWN, false, true, , Hp
LS150_N, UNKNOWN, UNKNOWN, false, true, , Nec
LS550JS2JW, UNKNOWN, UNKNOWN, false, true, , Nec
LT23_SERIES, CUSTOM, CUSTOM, false, true, , Gateway
LT_BA_GN551, UNKNOWN, UNKNOWN, false, false, , 
